election_year,election_type,office,district,candidate_name,first_name,middle_name,last_name,prefix,suffix,nickname,full_name_display,party,phone,email,address,website,state,original_name,original_state,original_election_year,original_office,original_filing_date,id,stable_id,county,city,zip_code,filing_date,election_date,facebook,twitter
2024,General,,,TRACEY VERHOEVEN,TRACEY,,VERHOEVEN,,,,TRACEY VERHOEVEN,,,,,,Georgia,TRACEY  VERHOEVEN ,Georgia,2024,,,,,,,,,,,
2024,General,,,BRANDON BEACH,BRANDON,,BEACH,,,,BRANDON BEACH,,,,,,Georgia,BRANDON  BEACH ,Georgia,2024,,,,,,,,,,,
2024,General,,,HAROLD V. JONES II,HAROLD,.,JONES,,V,,HAROLD . JONES V,,,,,,Georgia,HAROLD V. JONES II,Georgia,2024,,,,,,,,,,,
2024,General,,,SHAYNA BOSTON,SHAYNA,,BOSTON,,,,SHAYNA BOSTON,,,,,,Georgia,SHAYNA  BOSTON ,Georgia,2024,,,,,,,,,,,
2024,General,,,OTHELL MAXIE BURNS,OTHELL,MAXIE,BURNS,,,,OTHELL MAXIE BURNS,,,,,,Georgia,OTHELL MAXIE BURNS ,Georgia,2024,,,,,,,,,,,
2024,General,,,LEE ANDERSON,LEE,,ANDERSON,,,,LEE ANDERSON,,,,,,Georgia,LEE  ANDERSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,LELAND J. OLINGER III,LELAND,J.,OLINGER,,III,,LELAND J. OLINGER III,,,,,,Georgia,LELAND J. OLINGER III,Georgia,2024,,,,,,,,,,,
2024,General,,,"RICKY A. ""RICK"" WILLIAMS",RICKY,A.,WILLIAMS,,,RICK,"RICKY ""RICK"" A. WILLIAMS",,,,,,Georgia,"RICKY A. ""RICK"" WILLIAMS ",Georgia,2024,,,,,,,,,,,
2024,General,,,DAVID E LUCAS Sr,DAVID,E,LUCAS,,Sr,,DAVID E LUCAS Sr,,,,,,Georgia,DAVID E LUCAS Sr,Georgia,2024,,,,,,,,,,,
2024,General,,,HAMZA NAZIR,HAMZA,,NAZIR,,,,HAMZA NAZIR,,,,,,Georgia,HAMZA  NAZIR ,Georgia,2024,,,,,,,,,,,
2024,General,,,GREG DOLEZAL,GREG,,DOLEZAL,,,,GREG DOLEZAL,,,,,,Georgia,GREG  DOLEZAL ,Georgia,2024,,,,,,,,,,,
2024,General,,,DONZELLA JOHNSON JAMES,DONZELLA,JOHNSON,JAMES,,,,DONZELLA JOHNSON JAMES,,,,,,Georgia,DONZELLA JOHNSON JAMES ,Georgia,2024,,,,,,,,,,,
2024,General,,,TERRACIA BROWN WILKINSON,TERRACIA,BROWN,WILKINSON,,,,TERRACIA BROWN WILKINSON,,,,,,Georgia,TERRACIA BROWN WILKINSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,ELLEN T. WRIGHT,ELLEN,T.,WRIGHT,,,,ELLEN T. WRIGHT,,,,,,Georgia,ELLEN T. WRIGHT ,Georgia,2024,,,,,,,,,,,
2024,General,,,RANDY ROBERTSON,RANDY,,ROBERTSON,,,,RANDY ROBERTSON,,,,,,Georgia,RANDY  ROBERTSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,MIKE HODGES,MIKE,,HODGES,,,,MIKE HODGES,,,,,,Georgia,MIKE  HODGES ,Georgia,2024,,,,,,,,,,,
2024,General,,,WANDA COOPER,WANDA,,COOPER,,,,WANDA COOPER,,,,,,Georgia,WANDA  COOPER ,Georgia,2024,,,,,,,,,,,
2024,General,,,TIMOTHY J. BEARDEN,TIMOTHY,J.,BEARDEN,,,,TIMOTHY J. BEARDEN,,,,,,Georgia,TIMOTHY J. BEARDEN ,Georgia,2024,,,,,,,,,,,
2024,General,,,JASON ANAVITARTE,JASON,,ANAVITARTE,,,,JASON ANAVITARTE,,,,,,Georgia,JASON  ANAVITARTE ,Georgia,2024,,,,,,,,,,,
2024,General,,,BEN PAUL FREMER,BEN,PAUL,FREMER,,,,BEN PAUL FREMER,,,,,,Georgia,BEN PAUL FREMER ,Georgia,2024,,,,,,,,,,,
2024,General,,,KAY KIRKPATRICK,KAY,,KIRKPATRICK,,,,KAY KIRKPATRICK,,,,,,Georgia,KAY  KIRKPATRICK ,Georgia,2024,,,,,,,,,,,
2024,General,,,EURIEL HEMMERLY,EURIEL,,HEMMERLY,,,,EURIEL HEMMERLY,,,,,,Georgia,EURIEL  HEMMERLY ,Georgia,2024,,,,,,,,,,,
2024,General,,,MICAHEL DOC RHETT,MICAHEL,DOC,RHETT,,,,MICAHEL DOC RHETT,,,,,,Georgia,MICAHEL DOC  RHETT ,Georgia,2024,,,,,,,,,,,
2024,General,,,"HERMAN ANDREWS JR,",,,HERMAN ANDREWS,,JR,,,,,,,,Georgia,"HERMAN  ANDREWS JR, ",Georgia,2024,,,,,,,,,,,
2024,General,,,TYRIQ T JACKSON,TYRIQ,T,JACKSON,,,,TYRIQ T JACKSON,,,,,,Georgia,TYRIQ T JACKSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,XAVIER ROSS,XAVIER,,ROSS,,,,XAVIER ROSS,,,,,,Georgia,XAVIER  ROSS ,Georgia,2024,,,,,,,,,,,
2024,General,,,VALENCIA STOVALL,VALENCIA,,STOVALL,,,,VALENCIA STOVALL,,,,,,Georgia,VALENCIA  STOVALL ,Georgia,2024,,,,,,,,,,,
2024,General,,,MELODY TOTTEN,MELODY,,TOTTEN,,,,MELODY TOTTEN,,,,,,Georgia,MELODY  TOTTEN ,Georgia,2024,,,,,,,,,,,
2024,General,,,KENYA U WICKS,KENYA,U,WICKS,,,,KENYA U WICKS,,,,,,Georgia,KENYA U WICKS ,Georgia,2024,,,,,,,,,,,
2024,General,,,D COWBOY WILLIAMS,D,COWBOY,WILLIAMS,,,,D COWBOY WILLIAMS,,,,,,Georgia,D COWBOY WILLIAMS ,Georgia,2024,,,,,,,,,,,
2024,General,,,ANDREW E. HONEYCUTT,ANDREW,E.,HONEYCUTT,,,,ANDREW E. HONEYCUTT,,,,,,Georgia,ANDREW E. HONEYCUTT ,Georgia,2024,,,,,,,,,,,
2024,General,,,JASON FERNANDO ESTEVES,JASON,FERNANDO,ESTEVES,,,,JASON FERNANDO ESTEVES,,,,,,Georgia,JASON FERNANDO ESTEVES ,Georgia,2024,,,,,,,,,,,
2024,General,,,NAN GROGAN ORROCK,NAN,GROGAN,ORROCK,,,,NAN GROGAN ORROCK,,,,,,Georgia,NAN GROGAN ORROCK ,Georgia,2024,,,,,,,,,,,
2024,General,,,MICHEL POWELL,MICHEL,,POWELL,,,,MICHEL POWELL,,,,,,Georgia,MICHEL  POWELL ,Georgia,2024,,,,,,,,,,,
2024,General,,,SADIA MAHMOOD ALI,SADIA,MAHMOOD,ALI,,,,SADIA MAHMOOD ALI,,,,,,Georgia,SADIA MAHMOOD ALI ,Georgia,2024,,,,,,,,,,,
2024,General,,,VANESSA ELLA PARKER,VANESSA,ELLA,PARKER,,,,VANESSA ELLA PARKER,,,,,,Georgia,VANESSA ELLA PARKER ,Georgia,2024,,,,,,,,,,,
2024,General,,,ED SETZLER,ED,,SETZLER,,,,ED SETZLER,,,,,,Georgia,ED  SETZLER ,Georgia,2024,,,,,,,,,,,
2024,General,,,NKOYO EFFIONG LEWIS,NKOYO,EFFIONG,LEWIS,,,,NKOYO EFFIONG LEWIS,,,,,,Georgia,NKOYO  EFFIONG LEWIS ,Georgia,2024,,,,,,,,,,,
2024,General,,,NATHANIEL GREEN,NATHANIEL,,GREEN,,,,NATHANIEL GREEN,,,,,,Georgia,NATHANIEL  GREEN ,Georgia,2024,,,,,,,,,,,
2024,General,,,RASHAUN KEMP,RASHAUN,,KEMP,,,,RASHAUN KEMP,,,,,,Georgia,RASHAUN  KEMP ,Georgia,2024,,,,,,,,,,,
2024,General,,,RALPH LONG III,RALPH,,LONG,,III,,RALPH LONG,,,,,,Georgia,RALPH  LONG III ,Georgia,2024,,,,,,,,,,,
2024,General,,,D J TERRY II,D,J,TERRY,,II,,D J TERRY II,,,,,,Georgia,D J TERRY II,Georgia,2024,,,,,,,,,,,
2024,General,,,RICHARD N WRIGHT,RICHARD,N,WRIGHT,,,,RICHARD N WRIGHT,,,,,,Georgia,RICHARD N WRIGHT ,Georgia,2024,,,,,,,,,,,
2024,General,,,SONYA M HALPERN,SONYA,M,HALPERN,,,,SONYA M HALPERN,,,,,,Georgia,SONYA M HALPERN ,Georgia,2024,,,,,,,,,,,
2024,General,,,BILLY HICKMAN,BILLY,,HICKMAN,,,,BILLY HICKMAN,,,,,,Georgia,BILLY  HICKMAN ,Georgia,2024,,,,,,,,,,,
2024,General,,,SALLY ROETTGER HARRELL,SALLY,ROETTGER,HARRELL,,,,SALLY ROETTGER HARRELL,,,,,,Georgia,SALLY ROETTGER HARRELL ,Georgia,2024,,,,,,,,,,,
2024,General,,,DAVID LUBIN,DAVID,,LUBIN,,,,DAVID LUBIN,,,,,,Georgia,DAVID  LUBIN ,Georgia,2024,,,,,,,,,,,
2024,General,,,AMELIA K. SIAMOMUA,AMELIA,K.,SIAMOMUA,,,,AMELIA K. SIAMOMUA,,,,,,Georgia,AMELIA K. SIAMOMUA ,Georgia,2024,,,,,,,,,,,
2024,General,,,KIM JACKSON,KIM,,JACKSON,,,,KIM JACKSON,,,,,,Georgia,KIM  JACKSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,JEFF NEWLIN,JEFF,,NEWLIN,,,,JEFF NEWLIN,,,,,,Georgia,JEFF  NEWLIN ,Georgia,2024,,,,,,,,,,,
2024,General,,,KACY D MORGAN,KACY,D,MORGAN,,,,KACY D MORGAN,,,,,,Georgia,KACY D MORGAN ,Georgia,2024,,,,,,,,,,,
2024,General,,,ROBERT BRIAN STRICKLAND,ROBERT,BRIAN,STRICKLAND,,,,ROBERT BRIAN STRICKLAND,,,,,,Georgia,ROBERT BRIAN STRICKLAND ,Georgia,2024,,,,,,,,,,,
2024,General,,,TONYA P ANDERSON,TONYA,P,ANDERSON,,,,TONYA P ANDERSON,,,,,,Georgia,TONYA P ANDERSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,ELENA C PARENT,ELENA,C,PARENT,,,,ELENA C PARENT,,,,,,Georgia,ELENA C PARENT ,Georgia,2024,,,,,,,,,,,
2024,General,,,NADINE THOMAS,NADINE,,THOMAS,,,,NADINE THOMAS,,,,,,Georgia,NADINE  THOMAS ,Georgia,2024,,,,,,,,,,,
2024,General,,,CLINT DIXON,CLINT,,DIXON,,,,CLINT DIXON,,,,,,Georgia,CLINT  DIXON ,Georgia,2024,,,,,,,,,,,
2024,General,,,GARETH FENLEY,GARETH,,FENLEY,,,,GARETH FENLEY,,,,,,Georgia,GARETH  FENLEY ,Georgia,2024,,,,,,,,,,,
2024,General,,,BILL COWSERT,BILL,,COWSERT,,,,BILL COWSERT,,,,,,Georgia,BILL  COWSERT ,Georgia,2024,,,,,,,,,,,
2024,General,,,CONOLUS SCOTT,CONOLUS,,SCOTT,,,,CONOLUS SCOTT,,,,,,Georgia,CONOLUS  SCOTT ,Georgia,2024,,,,,,,,,,,
2024,General,,,FRANK J. GINN,FRANK,J.,GINN,,,,FRANK J. GINN,,,,,,Georgia,FRANK J. GINN ,Georgia,2024,,,,,,,,,,,
2024,General,,,ROSS HARVIN,ROSS,,HARVIN,,,,ROSS HARVIN,,,,,,Georgia,ROSS  HARVIN ,Georgia,2024,,,,,,,,,,,
2024,General,,,ASHWIN RAMASWAMI,ASHWIN,,RAMASWAMI,,,,ASHWIN RAMASWAMI,,,,,,Georgia,ASHWIN  RAMASWAMI ,Georgia,2024,,,,,,,,,,,
2024,General,,,SHAWN STILL,SHAWN,,STILL,,,,SHAWN STILL,,,,,,Georgia,SHAWN  STILL ,Georgia,2024,,,,,,,,,,,
2024,General,,,JOSHUA CLARK,JOSHUA,,CLARK,,,,JOSHUA CLARK,,,,,,Georgia,JOSHUA  CLARK ,Georgia,2024,,,,,,,,,,,
2024,General,,,DREW ECHOLS,DREW,,ECHOLS,,,,DREW ECHOLS,,,,,,Georgia,DREW  ECHOLS ,Georgia,2024,,,,,,,,,,,
2024,General,,,SHEIKH MUZAHIDUR RAHMAN,SHEIKH,MUZAHIDUR,RAHMAN,,,,SHEIKH MUZAHIDUR RAHMAN,,,,,,Georgia,SHEIKH MUZAHIDUR RAHMAN ,Georgia,2024,,,,,,,,,,,
2024,General,,,LISA NOEL BABBAGE,LISA,NOEL,BABBAGE,,,,LISA NOEL BABBAGE,,,,,,Georgia,LISA NOEL BABBAGE ,Georgia,2024,,,,,,,,,,,
2024,General,,,JUNE KRISE,JUNE,,KRISE,,,,JUNE KRISE,,,,,,Georgia,JUNE  KRISE ,Georgia,2024,,,,,,,,,,,
2024,General,,,BO HATCHETT,BO,,HATCHETT,,,,BO HATCHETT,,,,,,Georgia,BO  HATCHETT ,Georgia,2024,,,,,,,,,,,
2024,General,,,STEVE GOOCH,STEVE,,GOOCH,,,,STEVE GOOCH,,,,,,Georgia,STEVE  GOOCH ,Georgia,2024,,,,,,,,,,,
2024,General,,,CHUCK HUFSTETLER,CHUCK,,HUFSTETLER,,,,CHUCK HUFSTETLER,,,,,,Georgia,CHUCK  HUFSTETLER ,Georgia,2024,,,,,,,,,,,
2024,General,,,BART ALEXANDER BRYANT,BART,ALEXANDER,BRYANT,,,,BART ALEXANDER BRYANT,,,,,,Georgia,BART ALEXANDER BRYANT ,Georgia,2024,,,,,,,,,,,
2024,General,,,COLTON MOORE,COLTON,,MOORE,,,,COLTON MOORE,,,,,,Georgia,COLTON  MOORE ,Georgia,2024,,,,,,,,,,,
2024,General,,,ANGELA PENCE,ANGELA,,PENCE,,,,ANGELA PENCE,,,,,,Georgia,ANGELA  PENCE ,Georgia,2024,,,,,,,,,,,
2024,General,,,CHARLES F. PAYNE Jr,CHARLES,F.,PAYNE,,Jr,,CHARLES F. PAYNE Jr,,,,,,Georgia,CHARLES F. PAYNE Jr,Georgia,2024,,,,,,,,,,,
2024,General,,,ROBIN BIRO,ROBIN,,BIRO,,,,ROBIN BIRO,,,,,,Georgia,ROBIN  BIRO ,Georgia,2024,,,,,,,,,,,
2024,General,,,IRIS HAMILTON,IRIS,,HAMILTON,,,,IRIS HAMILTON,,,,,,Georgia,IRIS  HAMILTON ,Georgia,2024,,,,,,,,,,,
2024,General,,,RANDAL MANGHAM,RANDAL,,MANGHAM,,,,RANDAL MANGHAM,,,,,,Georgia,RANDAL  MANGHAM ,Georgia,2024,,,,,,,,,,,
2024,General,,,OSBORN MURRY III,OSBORN,,MURRY,,III,,OSBORN MURRY,,,,,,Georgia,OSBORN  MURRY III,Georgia,2024,,,,,,,,,,,
2024,General,,,VERDAILLIA TURNER,VERDAILLIA,,TURNER,,,,VERDAILLIA TURNER,,,,,,Georgia,VERDAILLIA  TURNER ,Georgia,2024,,,,,,,,,,,
2024,General,,,MARY WILLIAMS BENEFIELD,MARY,WILLIAMS,BENEFIELD,,,,MARY WILLIAMS BENEFIELD,,,,,,Georgia,MARY  WILLIAMS BENEFIELD ,Georgia,2024,,,,,,,,,,,
2024,General,,,JD JORDAN,JD,,JORDAN,,,,JD JORDAN,,,,,,Georgia,JD  JORDAN ,Georgia,2024,,,,,,,,,,,
2024,General,,,JOHN ALBERS,JOHN,,ALBERS,,,,JOHN ALBERS,,,,,,Georgia,JOHN  ALBERS ,Georgia,2024,,,,,,,,,,,
2024,General,,,JENNY L ENDERLIN,JENNY,L,ENDERLIN,,,,JENNY L ENDERLIN,,,,,,Georgia,JENNY L ENDERLIN ,Georgia,2024,,,,,,,,,,,
2024,General,,,MATTHEW F. BRASS,MATTHEW,F.,BRASS,,,,MATTHEW F. BRASS,,,,,,Georgia,MATTHEW F. BRASS ,Georgia,2024,,,,,,,,,,,
2024,General,,,NABILAH ISLAM PARKES,NABILAH,ISLAM,PARKES,,,,NABILAH ISLAM PARKES,,,,,,Georgia,NABILAH  ISLAM PARKES ,Georgia,2024,,,,,,,,,,,
2024,General,,,FRED CLAYTON,FRED,,CLAYTON,,,,FRED CLAYTON,,,,,,Georgia,FRED  CLAYTON ,Georgia,2024,,,,,,,,,,,
2024,General,,,J. GREGORY HOWARD,J.,GREGORY,HOWARD,,,,J. GREGORY HOWARD,,,,,,Georgia,J. GREGORY HOWARD ,Georgia,2024,,,,,,,,,,,
2024,General,,,LOUIS LIGON III,LOUIS,,LIGON,,III,,LOUIS LIGON,,,,,,Georgia,LOUIS  LIGON III,Georgia,2024,,,,,,,,,,,
2024,General,,,CLARA RICHARDSON-OLGUIN,CLARA,,RICHARDSON-OLGUIN,,,,CLARA RICHARDSON-OLGUIN,,,,,,Georgia,CLARA  RICHARDSON-OLGUIN ,Georgia,2024,,,,,,,,,,,
2024,General,,,RUSS GOODMAN,RUSS,,GOODMAN,,,,RUSS GOODMAN,,,,,,Georgia,RUSS  GOODMAN ,Georgia,2024,,,,,,,,,,,
2024,General,,,NIKKI A MERRITT,NIKKI,A,MERRITT,,,,NIKKI A MERRITT,,,,,,Georgia,NIKKI A MERRITT ,Georgia,2024,,,,,,,,,,,
2024,General,,,MICHAEL GARGIULO,MICHAEL,,GARGIULO,,,,MICHAEL GARGIULO,,,,,,Georgia,MICHAEL  GARGIULO ,Georgia,2024,,,,,,,,,,,
2024,General,,,PATTI HEWITT,PATTI,,HEWITT,,,,PATTI HEWITT,,,,,,Georgia,PATTI  HEWITT ,Georgia,2024,,,,,,,,,,,
2024,General,,,"EARL L. ""BUDDY"" CARTER",EARL,L.,CARTER,,,BUDDY,"EARL ""BUDDY"" L. CARTER",,,,,,Georgia,"EARL L. ""BUDDY"" CARTER ",Georgia,2024,,,,,,,,,,,
2024,General,,,ALEXANDRA DOHERTY,ALEXANDRA,,DOHERTY,,,,ALEXANDRA DOHERTY,,,,,,Georgia,ALEXANDRA  DOHERTY ,Georgia,2024,,,,,,,,,,,
2024,General,,,JESSICA ALLISON FORE,JESSICA,ALLISON,FORE,,,,JESSICA ALLISON FORE,,,,,,Georgia,JESSICA ALLISON FORE ,Georgia,2024,,,,,,,,,,,
2024,General,,,MIKE COLLINS,MIKE,,COLLINS,,,,MIKE COLLINS,,,,,,Georgia,MIKE  COLLINS ,Georgia,2024,,,,,,,,,,,
2024,General,,,ANTONIO DAZA,ANTONIO,,DAZA,,,,ANTONIO DAZA,,,,,,Georgia,ANTONIO  DAZA ,Georgia,2024,,,,,,,,,,,
2024,General,,,KATY L STAMPER,KATY,L,STAMPER,,,,KATY L STAMPER,,,,,,Georgia,KATY L STAMPER ,Georgia,2024,,,,,,,,,,,
2024,General,,,BARRY D. LOUDERMILK,BARRY,D.,LOUDERMILK,,,,BARRY D. LOUDERMILK,,,,,,Georgia,BARRY D. LOUDERMILK ,Georgia,2024,,,,,,,,,,,
2024,General,,,L. PESTA,L.,,PESTA,,,,L. PESTA,,,,,,Georgia,L.  PESTA ,Georgia,2024,,,,,,,,,,,
2024,General,,,MICHAEL PONS,MICHAEL,,PONS,,,,MICHAEL PONS,,,,,,Georgia,MICHAEL  PONS ,Georgia,2024,,,,,,,,,,,
2024,General,,,DANIEL L. JACKSON,DANIEL,L.,JACKSON,,,,DANIEL L. JACKSON,,,,,,Georgia,DANIEL L. JACKSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,ELIZABETH NELSON JOHNSON,ELIZABETH,NELSON,JOHNSON,,,,ELIZABETH NELSON JOHNSON,,,,,,Georgia,ELIZABETH NELSON JOHNSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,RICK WAYNE ALLEN,RICK,WAYNE,ALLEN,,,,RICK WAYNE ALLEN,,,,,,Georgia,RICK WAYNE ALLEN ,Georgia,2024,,,,,,,,,,,
2024,General,,,MARK BAKER,MARK,,BAKER,,,,MARK BAKER,,,,,,Georgia,MARK  BAKER ,Georgia,2024,,,,,,,,,,,
2024,General,,,MARCUS FLOWERS,MARCUS,,FLOWERS,,,,MARCUS FLOWERS,,,,,,Georgia,MARCUS  FLOWERS ,Georgia,2024,,,,,,,,,,,
2024,General,,,BRIAN K. JOHNSON,BRIAN,K.,JOHNSON,,,,BRIAN K. JOHNSON,,,,,,Georgia,BRIAN K. JOHNSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,ULOMA EKPETE KAMA,ULOMA,EKPETE,KAMA,,,,ULOMA EKPETE KAMA,,,,,,Georgia,ULOMA EKPETE KAMA ,Georgia,2024,,,,,,,,,,,
2024,General,,,RASHID MALIK,RASHID,,MALIK,,,,RASHID MALIK,,,,,,Georgia,RASHID  MALIK ,Georgia,2024,,,,,,,,,,,
2024,General,,,KAREN RENE,KAREN,,RENE,,,,KAREN RENE,,,,,,Georgia,KAREN  RENE ,Georgia,2024,,,,,,,,,,,
2024,General,,,DAVID SCOTT,DAVID,,SCOTT,,,,DAVID SCOTT,,,,,,Georgia,DAVID  SCOTT ,Georgia,2024,,,,,,,,,,,
2024,General,,,JONATHAN CHAVEZ,JONATHAN,,CHAVEZ,,,,JONATHAN CHAVEZ,,,,,,Georgia,JONATHAN  CHAVEZ ,Georgia,2024,,,,,,,,,,,
2024,General,,,JOHSIE CRUZ FLETCHER,JOHSIE,CRUZ,FLETCHER,,,,JOHSIE CRUZ FLETCHER,,,,,,Georgia,JOHSIE CRUZ FLETCHER ,Georgia,2024,,,,,,,,,,,
2024,General,,,CLARENCE BLALOCK,CLARENCE,,BLALOCK,,,,CLARENCE BLALOCK,,,,,,Georgia,CLARENCE  BLALOCK ,Georgia,2024,,,,,,,,,,,
2024,General,,,SHAWN A. HARRIS,SHAWN,A.,HARRIS,,,,SHAWN A. HARRIS,,,,,,Georgia,SHAWN A. HARRIS ,Georgia,2024,,,,,,,,,,,
2024,General,,,JOSEPH LEIGH,JOSEPH,,LEIGH,,,,JOSEPH LEIGH,,,,,,Georgia,JOSEPH  LEIGH ,Georgia,2024,,,,,,,,,,,
2024,General,,,DERIC HOUSTON,DERIC,,HOUSTON,,,,DERIC HOUSTON,,,,,,Georgia,DERIC HOUSTON  ,Georgia,2024,,,,,,,,,,,
2024,General,,,MARJORIE TAYLOR GREENE,MARJORIE,TAYLOR,GREENE,,,,MARJORIE TAYLOR GREENE,,,,,,Georgia,MARJORIE TAYLOR GREENE ,Georgia,2024,,,,,,,,,,,
2024,General,,,SANFORD DIXON BISHOP Jr,SANFORD,DIXON,BISHOP,,Jr,,SANFORD DIXON BISHOP Jr,,,,,,Georgia,SANFORD DIXON BISHOP Jr,Georgia,2024,,,,,,,,,,,
2024,General,,,CHUCK HAND,CHUCK,,HAND,,,,CHUCK HAND,,,,,,Georgia,CHUCK  HAND ,Georgia,2024,,,,,,,,,,,
2024,General,,,ARTHUR WAYNE JOHNSON,ARTHUR,WAYNE,JOHNSON,,,,ARTHUR WAYNE JOHNSON,,,,,,Georgia,ARTHUR WAYNE JOHNSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,REGINA LIPAROTO,REGINA,,LIPAROTO,,,,REGINA LIPAROTO,,,,,,Georgia,REGINA  LIPAROTO ,Georgia,2024,,,,,,,,,,,
2024,General,,,MICHAEL NIXON,MICHAEL,,NIXON,,,,MICHAEL NIXON,,,,,,Georgia,MICHAEL  NIXON ,Georgia,2024,,,,,,,,,,,
2024,General,,,VALBRUN ALMONORD,VALBRUN,,ALMONORD,,,,VALBRUN ALMONORD,,,,,,Georgia,VALBRUN  ALMONORD ,Georgia,2024,,,,,,,,,,,
2024,General,,,MAURA K KELLER,MAURA,K,KELLER,,,,MAURA K KELLER,,,,,,Georgia,MAURA K KELLER ,Georgia,2024,,,,,,,,,,,
2024,General,,,JIM BENNETT,JIM,,BENNETT,,,,JIM BENNETT,,,,,,Georgia,JIM  BENNETT ,Georgia,2024,,,,,,,,,,,
2024,General,,,MIKE CRANE,MIKE,,CRANE,,,,MIKE CRANE,,,,,,Georgia,MIKE  CRANE ,Georgia,2024,,,,,,,,,,,
2024,General,,,MICHAEL DUGAN,MICHAEL,,DUGAN,,,,MICHAEL DUGAN,,,,,,Georgia,MICHAEL  DUGAN ,Georgia,2024,,,,,,,,,,,
2024,General,,,BRIAN JACK,BRIAN,,JACK,,,,BRIAN JACK,,,,,,Georgia,BRIAN  JACK ,Georgia,2024,,,,,,,,,,,
2024,General,,,PHILIP SINGLETON,PHILIP,,SINGLETON,,,,PHILIP SINGLETON,,,,,,Georgia,PHILIP  SINGLETON ,Georgia,2024,,,,,,,,,,,
2024,General,,,"HENRY C. ""HANK"" JOHNSON Jr",HENRY,C.,JOHNSON,,Jr,HANK,"HENRY ""HANK"" C. JOHNSON Jr",,,,,,Georgia,"HENRY C. ""HANK"" JOHNSON Jr",Georgia,2024,,,,,,,,,,,
2024,General,,,EUGENE YU,EUGENE,,YU,,,,EUGENE YU,,,,,,Georgia,EUGENE  YU ,Georgia,2024,,,,,,,,,,,
2024,General,,,NIKEMA WILLIAMS,NIKEMA,,WILLIAMS,,,,NIKEMA WILLIAMS,,,,,,Georgia,NIKEMA  WILLIAMS ,Georgia,2024,,,,,,,,,,,
2024,General,,,JOHN SALVESEN II,JOHN,,SALVESEN,,II,,JOHN SALVESEN,,,,,,Georgia,JOHN  SALVESEN II,Georgia,2024,,,,,,,,,,,
2024,General,,,LUCY MCBATH,LUCY,,MCBATH,,,,LUCY MCBATH,,,,,,Georgia,LUCY  MCBATH ,Georgia,2024,,,,,,,,,,,
2024,General,,,JERICA RICHARDSON,JERICA,,RICHARDSON,,,,JERICA RICHARDSON,,,,,,Georgia,JERICA  RICHARDSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,MANDISHA A THOMAS,MANDISHA,A,THOMAS,,,,MANDISHA A THOMAS,,,,,,Georgia,MANDISHA A THOMAS ,Georgia,2024,,,,,,,,,,,
2024,General,,,JEFFERSON E. CRISWELL,JEFFERSON,E.,CRISWELL,,,,JEFFERSON E. CRISWELL,,,,,,Georgia,JEFFERSON E. CRISWELL ,Georgia,2024,,,,,,,,,,,
2024,General,,,ROBERT F. CHRISTIAN III,ROBERT,F.,CHRISTIAN,,III,,ROBERT F. CHRISTIAN III,,,,,,Georgia,ROBERT F. CHRISTIAN III,Georgia,2024,,,,,,,,,,,
2024,General,,,RICH MCCORMICK,RICH,,MCCORMICK,,,,RICH MCCORMICK,,,,,,Georgia,RICH  MCCORMICK ,Georgia,2024,,,,,,,,,,,
2024,General,,,VINSON WATKINS,VINSON,,WATKINS,,,,VINSON WATKINS,,,,,,Georgia,VINSON  WATKINS ,Georgia,2024,,,,,,,,,,,
2024,General,,,DARRIUS MAURICE BUTLER,DARRIUS,MAURICE,BUTLER,,,,DARRIUS MAURICE BUTLER,,,,,,Georgia,DARRIUS MAURICE BUTLER,Georgia,2024,,,,,,,,,,,
2024,General,,,AUSTIN SCOTT,AUSTIN,,SCOTT,,,,AUSTIN SCOTT,,,,,,Georgia,AUSTIN  SCOTT ,Georgia,2024,,,,,,,,,,,
2024,General,,,TAMBREI CASH,TAMBREI,,CASH,,,,TAMBREI CASH,,,,,,Georgia,TAMBREI CASH  ,Georgia,2024,,,,,,,,,,,
2024,General,,,ANDREW S. CLYDE,ANDREW,S.,CLYDE,,,,ANDREW S. CLYDE,,,,,,Georgia,ANDREW S. CLYDE ,Georgia,2024,,,,,,,,,,,
2024,General,,,DEE SCHWARZMANN,DEE,,SCHWARZMANN,,,,DEE SCHWARZMANN,,,,,,Georgia,DEE  SCHWARZMANN ,Georgia,2024,,,,,,,,,,,
2024,General,,,CHRIS LEWALLEN,CHRIS,,LEWALLEN,,,,CHRIS LEWALLEN,,,,,,Georgia,CHRIS  LEWALLEN ,Georgia,2024,,,,,,,,,,,
2024,General,,,FELTON WOOD,FELTON,,WOOD,,,,FELTON WOOD,,,,,,Georgia,FELTON  WOOD ,Georgia,2024,,,,,,,,,,,
